2.117815017700195312e+00,-3.053658723831176758e+00
2.119475841522216797e+00,-3.051053524017333984e+00
2.127073287963867188e+00,-3.041330099105834961e+00
2.136066436767578125e+00,-3.029349327087402344e+00
2.144876718521118164e+00,-3.018601894378662109e+00
2.165665149688720703e+00,-2.989917278289794922e+00
2.172345161437988281e+00,-2.979872703552246094e+00
2.179107427597045898e+00,-2.965910673141479492e+00
2.178008556365966797e+00,-2.965962171554565430e+00
2.186087369918823242e+00,-2.950612306594848633e+00
2.194225788116455078e+00,-2.935406446456909180e+00
2.202778816223144531e+00,-2.920364856719970703e+00
2.211085557937622070e+00,-2.905912637710571289e+00
2.219409227371215820e+00,-2.891107559204101562e+00
2.228398561477661133e+00,-2.874955892562866211e+00
2.236401796340942383e+00,-2.861411809921264648e+00
2.244560003280639648e+00,-2.846015453338623047e+00
2.252921819686889648e+00,-2.831316709518432617e+00
2.261390924453735352e+00,-2.816591501235961914e+00
2.269845008850097656e+00,-2.801724672317504883e+00
2.278014659881591797e+00,-2.786897897720336914e+00
2.286189556121826172e+00,-2.772020339965820312e+00
2.295712947845458984e+00,-2.758353710174560547e+00
2.304007768630981445e+00,-2.741802453994750977e+00
2.309449434280395508e+00,-2.729439735412597656e+00
2.319710969924926758e+00,-2.714515924453735352e+00
2.327825784683227539e+00,-2.697862863540649414e+00
2.336018323898315430e+00,-2.682665586471557617e+00
2.346132516860961914e+00,-2.665798664093017578e+00
2.352928161621093750e+00,-2.652596235275268555e+00
2.361895084381103516e+00,-2.638491392135620117e+00
2.368272781372070312e+00,-2.627570867538452148e+00
2.375738382339477539e+00,-2.611672401428222656e+00
2.375738382339477539e+00,-2.611672401428222656e+00
2.375738382339477539e+00,-2.611672401428222656e+00
2.375738382339477539e+00,-2.611672401428222656e+00
2.411756992340087891e+00,-2.549444913864135742e+00
2.418466091156005859e+00,-2.533530950546264648e+00
2.427544832229614258e+00,-2.519284725189208984e+00
2.431800127029418945e+00,-2.509682655334472656e+00
2.441780805587768555e+00,-2.494261741638183594e+00
2.441780805587768555e+00,-2.494261741638183594e+00
2.441780805587768555e+00,-2.494261741638183594e+00
2.441780805587768555e+00,-2.494261741638183594e+00
2.474565267562866211e+00,-2.430379867553710938e+00
2.484079122543334961e+00,-2.413149595260620117e+00
2.491636037826538086e+00,-2.399267196655273438e+00
2.499876260757446289e+00,-2.383571863174438477e+00
2.508721828460693359e+00,-2.368278264999389648e+00
2.517404317855834961e+00,-2.351357936859130859e+00
2.523386478424072266e+00,-2.340105056762695312e+00
2.530805349349975586e+00,-2.324678897857666016e+00
2.539990186691284180e+00,-2.308576583862304688e+00
2.550420999526977539e+00,-2.293064117431640625e+00
2.558113098144531250e+00,-2.279607772827148438e+00
2.565018653869628906e+00,-2.263120651245117188e+00
2.573816299438476562e+00,-2.249271869659423828e+00
2.581761360168457031e+00,-2.233970880508422852e+00
2.591199636459350586e+00,-2.217427730560302734e+00
2.597283840179443359e+00,-2.202900648117065430e+00
2.605613231658935547e+00,-2.188865423202514648e+00
2.612023830413818359e+00,-2.172787189483642578e+00
2.619678497314453125e+00,-2.157444953918457031e+00
2.628189802169799805e+00,-2.142003297805786133e+00
2.638012647628784180e+00,-2.127408027648925781e+00
2.646129131317138672e+00,-2.112695932388305664e+00
2.652724981307983398e+00,-2.096029520034790039e+00
2.662430047988891602e+00,-2.079620122909545898e+00
2.667856216430664062e+00,-2.066775321960449219e+00
2.672374963760375977e+00,-2.061842679977416992e+00
2.685504674911499023e+00,-2.036370992660522461e+00
2.694870948791503906e+00,-2.020275592803955078e+00
