5.737051367759704590e-01,-3.881955146789550781e+00
5.734106898307800293e-01,-3.882040023803710938e+00
5.734106898307800293e-01,-3.882040023803710938e+00
5.733324289321899414e-01,-3.882981538772583008e+00
5.733878612518310547e-01,-3.882066488265991211e+00
5.676106810569763184e-01,-3.895216703414916992e+00
5.604064464569091797e-01,-3.915073394775390625e+00
5.548670291900634766e-01,-3.932730913162231445e+00
5.516642332077026367e-01,-3.945638895034790039e+00
5.482843518257141113e-01,-3.957957029342651367e+00
5.447244048118591309e-01,-3.981310606002807617e+00
5.419000387191772461e-01,-3.999467849731445312e+00
5.400633811950683594e-01,-4.019867897033691406e+00
5.401717424392700195e-01,-4.031245231628417969e+00
5.394726395606994629e-01,-4.040140628814697266e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.420029163360595703e-01,-4.062346935272216797e+00
5.852708816528320312e-01,-4.246032238006591797e+00
5.919724702835083008e-01,-4.264448165893554688e+00
5.954620838165283203e-01,-4.274826049804687500e+00
6.034952998161315918e-01,-4.291487693786621094e+00
6.077579259872436523e-01,-4.311315536499023438e+00
6.135352849960327148e-01,-4.329178810119628906e+00
6.202934980392456055e-01,-4.348585128784179688e+00
6.242762804031372070e-01,-4.367734432220458984e+00
6.290808916091918945e-01,-4.386716842651367188e+00
6.329872608184814453e-01,-4.404676437377929688e+00
6.375398039817810059e-01,-4.427184581756591797e+00
6.410861611366271973e-01,-4.446714878082275391e+00
6.432863473892211914e-01,-4.464270114898681641e+00
6.442000269889831543e-01,-4.485623836517333984e+00
6.457607746124267578e-01,-4.506928920745849609e+00
6.464304327964782715e-01,-4.524869441986083984e+00
6.478388905525207520e-01,-4.548535823822021484e+00
6.474767923355102539e-01,-4.566598892211914062e+00
6.483468413352966309e-01,-4.589319229125976562e+00
6.501411199569702148e-01,-4.607717037200927734e+00
6.528896093368530273e-01,-4.627392292022705078e+00
6.542748808860778809e-01,-4.648577213287353516e+00
6.577670574188232422e-01,-4.669120788574218750e+00
6.615555882453918457e-01,-4.690668582916259766e+00
6.610820293426513672e-01,-4.697537422180175781e+00
6.655318737030029297e-01,-4.717826843261718750e+00
6.696893572807312012e-01,-4.736768722534179688e+00
6.749249100685119629e-01,-4.756784915924072266e+00
